ebay_id,td_id,c4c_id,car_fuel,car_nb_shift,car_desc,car_trans,car_trim,car_version,car_plat,car_d_from,car_d_to,car_y_from,car_y_to,car_ranking,car_mark,car_name,car_doors,car_chassis,car_model_y_from,car_model_y_to,car_code,car_engine_desc,car_aspi,car_alim,car_name_cyl,car_valve,car_kw,car_cv,car_disp,car_cyl,car_nb_cyl,car_type,car_image,car_date_add,car_url,car_user,car_method,car_valid,car_comment
car_ebayID,car_tdID,42800,car_fuel,car_nbShift,car_desc,car_trans,car_trim,car_version,car_plat,car_YFrom,car_YTo,car_year,,ABC_ranking,model_mark,model_name,model_doors,model_chassis,model_YFrom,model_YTo,engine_code,engine_desc,engine_aspi,engine_alim,engine_nameCyl,engine_valve,engine_KW,engine_CV,engine_disp,,engine_nbCyl,engine_type,,,info_URL,info_user,info_method,info_valid,info_comment
,,40743,,,Primaquatre (KZ8) conduite intérieure luxe 7 places,,,KZ8 conduite intérieure luxe 7 places,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40744,,,Primaquatre (KZ8) conduite intérieure commerciale,,,KZ8 conduite intérieure commerciale,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40745,,,Primaquatre (KZ8) berline normale,,,KZ8 berline normale,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40746,,,Primaquatre (KZ8) berline luxe,,,KZ8 berline luxe,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40747,,,Primaquatre (KZ8) berline commerciale,,,KZ8 berline commerciale,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40748,,,Primaquatre (KZ8) faux cabriolet,,,KZ8 faux cabriolet,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40749,,,Primaquatre (KZ8) torpedo commercial,,,KZ8 torpedo commercial,,1932-01-01 00:00:00,31/12/1932,1932,1932,C,Renault,Primaquatre,,Torpedo,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40750,,,Primaquatre (KZ10) torpedo,,,KZ10 torpedo,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Torpedo,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40751,,,Primaquatre (KZ10) faux-cabriolet,,,KZ10 faux-cabriolet,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40752,,,Primaquatre (KZ10) conduite intérieure normale 5 places,,,KZ10 conduite intérieure normale 5 places,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40753,,,Primaquatre (KZ10) conduite intérieure normale 7 places,,,KZ10 conduite intérieure normale 7 places,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40754,,,Primaquatre (KZ10) conduite intérieure luxe 5 places,,,KZ10 conduite intérieure luxe 5 places,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40755,,,Primaquatre (KZ10) conduite intérieure luxe 7 places,,,KZ10 conduite intérieure luxe 7 places,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40756,,,Primaquatre (KZ10) conduite intérieure commerciale,,,KZ10 conduite intérieure commerciale,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40757,,,Primaquatre (KZ10) berline normale,,,KZ10 berline normale,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40758,,,Primaquatre (KZ10) berline luxe,,,KZ10 berline luxe,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40759,,,Primaquatre (KZ10) berline commerciale,,,KZ10 berline commerciale,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40760,,,Primaquatre (KZ10) faux cabriolet,,,KZ10 faux cabriolet,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40761,,,Primaquatre (KZ10) torpedo commercial,,,KZ10 torpedo commercial,,1933-01-01 00:00:00,12419,1933,1933,C,Renault,Primaquatre,,Torpedo,,,Type 343,2.1L (48CH),,,,,,48 PS,1.8L,2120.0,,,,,,Produit,Manuelle,True,
,,40762,,,Primaquatre (KZ14 / KZ18) cabriolet décapotable,,,KZ14 cabriolet décapotable,,1934-01-01 00:00:00,12784,1934,1934,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.7L,2120.0,,,,,,Produit,Manuelle,True,
,,40763,,,Primaquatre (KZ14 / KZ18) coach décapotable,,,KZ14 coach décapotable,,1934-01-01 00:00:00,12784,1934,1934,C,Renault,Primaquatre,,Coach,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40764,,,Primaquatre (KZ24) torpedo,,,KZ24 torpedo,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Torpedo,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40765,,,Primaquatre (KZ24) faux-cabriolet,,,KZ24 faux-cabriolet,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40766,,,Primaquatre (KZ24) conduite intérieure normale 5 places,,,KZ24 conduite intérieure normale 5 places,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40767,,,Primaquatre (KZ24) conduite intérieure normale 7 places,,,KZ24 conduite intérieure normale 7 places,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40768,,,Primaquatre (KZ24) conduite intérieure luxe 5 places,,,KZ24 conduite intérieure luxe 5 places,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,2.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40769,,,Primaquatre (KZ24) conduite intérieure luxe 7 places,,,KZ24 conduite intérieure luxe 7 places,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,1.9L,2120.0,,,,,,Produit,Manuelle,True,
,,40770,,,Primaquatre (KZ24) conduite intérieure commerciale,,,KZ24 conduite intérieure commerciale,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,1.9L,2120.0,,,,,,Produit,Manuelle,True,
,,40771,,,Primaquatre (KZ24) berline normale,,,KZ24 berline normale,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,3.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40772,,,Primaquatre (KZ24) berline luxe,,,KZ24 berline luxe,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,3.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40773,,,Primaquatre (KZ24) berline commerciale,,,KZ24 berline commerciale,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,3.0L,2120.0,,,,,,Produit,Manuelle,True,
,,40774,,,Primaquatre (KZ24) faux cabriolet,,,KZ24 faux cabriolet,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Berline,,,Type 343,2.1L (48CH),,,,,,48 PS,,2120.0,,,,,,Produit,Manuelle,True,
,,40775,,,Primaquatre (KZ24) torpedo commercial,,,KZ24 torpedo commercial,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Primaquatre,,Torpedo,,,Type 343,2.1L (48CH),,,,,,48 PS,4.4L,2120.0,,,,,,Produit,Manuelle,True,
,,40776,,3,Primaquatre 85 (ACL-1) berline 14 CV,,,Berline 14 CV (type ACL-1),,01/01/1936,31/12/1936,1936,1936,C,Renault,Primaquatre,,Berline,,,Type 85,2.4L (48CH),,,,,,48 PS,4.4L,2383.0,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40777,,3,Primaquatre 85 (ACL-1) berline avec malle,,,Berline avec malle (type ACL-1),,01/01/1936,31/12/1936,1936,1936,C,Renault,Primaquatre,,Berline,,,Type 85,2.4L (48CH),,,,,,48 PS,4.4L,2383.0,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40778,,3,Primaquatre 85 (ACL-1) cabriolet-spider,,,Cabriolet-spider (type ACL-1),,01/01/1936,31/12/1936,1936,1936,C,Renault,Primaquatre,,Cabriolet,,,Type 85,2.4L (48CH),,,,,,48 PS,1.6L,2383.0,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40779,,3,Primaquatre 85 (ACL-1) coach décapotable,,,Coach décaotable (type ACL-1),,01/01/1936,31/12/1936,1936,1936,C,Renault,Primaquatre,,Coach,,,Type 85,2.4L (48CH),,,,,,48 PS,3.0L,2383.0,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40780,,,Primaquatre Sport (BDS / BFP) berline,,,,,01/01/1939,31/12/1940,1939,1940,C,Renault,,,,,,,,,,,,,,,,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40781,,,Primaquatre Sport (BDS) cabriolet 5 places,,,,,01/01/1939,31/12/1939,1939,1939,C,Renault,,,,,,,,,,,,,,,,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40782,,,Primaquatre Sport (BDS) cabriolet-spider,,,,,01/01/1939,31/12/1939,1939,1939,C,Renault,,,,,,,,,,,,,,,,,,,,RENAULT4.jpg,IT,OCR LVA,True,
,,40783,,,Primastella (PG 6 / PG 8/ PG 10) berline,,,,,01/01/1932,31/12/1934,1932,1934,C,Renault,,,,,,,,,,,,,,,,,,,,RENAULT3.jpg,IT,OCR LVA,True,
,,40784,,,R 10 Automatic berline 6 CV,,,,,01/01/1967,31/12/1970,1967,1970,A,Renault,R10,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40785,,,R 10 Major berline,,,,,01/01/1965,31/12/1969,1965,1969,A,Renault,R10,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40786,,,R 10-1300 berline 7 CV (R 1192),,,,,01/01/1969,31/12/1971,1969,1971,A,Renault,R10,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40787,,,R 12 TS berline,,,,,01/01/1973,31/12/1978,1973,1978,A,Renault,R12,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40788,,,R 12 TS Break,,,,,01/01/1975,31/12/1978,1975,1978,A,Renault,R12,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40789,,,R 14TS berline,,,,,01/01/1979,31/12/1983,1979,1983,A,Renault,R14,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40794,,,R 18 Turbo berline,,,,,01/01/1981,31/12/1985,1981,1985,A,Renault,R18,,,,,,,,,,,,,,,,,,,RENAULT8.jpg,IT,OCR LVA,False,
,,40795,,,R 18 Turbo break,,,,,01/01/1984,31/12/1985,1984,1985,A,Renault,R18,,,,,,,,,,,,,,,,,,,RENAULT8.jpg,IT,OCR LVA,False,
,,40796,,,R 3 berline 3 CV (R 1121),,,,,01/01/1962,31/12/1962,1962,1962,A,Renault,R3,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40798,,,R 4 berline 4 glaces (R 1120),,,,,01/01/1962,31/12/1967,1962,1967,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40799,,,R 4 L limousine 6 glaces,,,,,01/01/1962,31/12/1962,1962,1962,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40800,,,R 4 Parisienne 4 / 5 CV,,,,,01/01/1964,31/12/1967,1964,1967,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40801,,,R 4 Safari,,,,,01/01/1976,31/12/1978,1976,1978,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40802,,,R 4 Super 4 CV (R 1122),,,,,01/01/1962,31/12/1962,1962,1962,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40803,,,R 4 Super 5 CV (R 1124),,,,,01/01/1963,31/12/1963,1963,1963,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40804,,,R 4L/ Export limousine 6 glaces,,,,,01/01/1963,31/12/1967,1963,1967,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40809,,,R 6 limousine (845 cm3),,,,,01/01/1969,31/12/1979,1969,1979,A,Renault,R6,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40810,,,R 6 TL limousine (1108 cm3),,,,,01/01/1971,31/12/1980,1971,1980,A,Renault,R6,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40811,,,R8 Automatic berline 5 CV,,,,,01/01/1965,31/12/1967,1965,1967,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40812,,,R8 berline 5 CV (R 1130),,,,,01/01/1962,31/12/1967,1962,1967,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40813,,,R8 berline 6 CV (R 1132),,,,,01/01/1968,31/12/1972,1968,1972,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40814,,,R8 Gordini 1100 berline (R 1134),,,,,01/01/1965,31/12/1966,1965,1966,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40815,,,R8 Gordini 1300 berline (R 1135),,,,,01/01/1966,31/12/1970,1966,1970,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40816,,,R8 Major berline,,,,,01/01/1964,31/12/1965,1964,1965,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40817,,,R8 S berline (R 1136),,,,,01/01/1969,31/12/1971,1969,1971,A,Renault,R8,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40818,Petrol,,R.15TS coach 9 CV,,,,,01/01/1972,31/12/1975,1972,1975,A,Renault,R15,,,,,,,,,,,,,,,,,,,RENAULT8.jpg,IT,OCR LVA,False,
,,40820,,,R12 L/TL berline,,,,,01/01/1970,31/12/1980,1970,1980,A,Renault,R12,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40821,,,R12 L/TL/LN/TN Break,,,,,01/01/1971,31/12/1980,1971,1980,A,Renault,R12,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40822,,,R14 TL/ GTL berline,,,,,01/01/1976,31/12/1983,1976,1983,A,Renault,R14,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40823,,,R157L/GTL coach 7 CV,,,,,01/01/1972,31/12/1979,1972,1979,A,Renault,R15,,,,,,,,,,,,,,,,,,,RENAULT8.jpg,IT,OCR LVA,False,
,,40826,,,R4L/Export/TL/ Savane,,,,,01/01/1968,31/12/1993,1968,1993,A,Renault,R4,,,,,,,,,,,,,,,,,,,RENAULT6.jpg,IT,OCR LVA,False,
,,40829,,,Rodéo 4 (ACL) bachée,,,,,01/01/1971,31/12/1981,1971,1981,A,Renault,Rodéo 4,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40830,,,Rodéo 5 (Teilhol) bachée,,,,,01/01/1982,31/12/1987,1982,1987,A,Renault,Rodéo 5,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40831,,,Rodéo 5 (Teilhol) hard-top,,,,,01/01/1982,31/12/1987,1982,1987,A,Renault,Rodéo 5,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40832,,,Rodéo 6 (ACL) bachée,,,,,01/01/1973,31/12/1981,1973,1981,A,Renault,Rodéo 6,,,,,,,,,,,,,,,,,,,RENAULT7.jpg,IT,OCR LVA,False,
,,40833,,,Spider Sport (avec pare-brise),RWD,Sport Spider,2.0 i 16V (150 CH),,01/01/1996,31/12/1999,1996,1999,A,Renault,Spider Sport (avec pare-brise),2,Cabriolet,,,F7R,2.0 i 16V (150 CH),Naturally Aspired,,,,110 KW,150 PS,2.0L,1998.0,4,L4,,,RENAULT8.jpg,IT,OCR LVA,True,C4C_39337
,,40834,,,Spider Sport (avec saute-vent),RWD,Sport Spider,2.0 i 16V (150 CH),,01/01/1996,31/12/1999,1996,1999,A,Renault,Spider Sport (avec saute-vent),2,Cabriolet,,,F7R,2.0 i 16V (150 CH),Naturally Aspired,,,,110 KW,150 PS,2.0L,1998.0,4,L4,,,RENAULT8.jpg,IT,OCR LVA,True,C4C_39964
,,40835,,,Viva Grand Sport (ACX-1) berline luxe,,,ACX-1 berline luxe,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40836,,,Viva Grand Sport (ACX-1) berline grand luxe,,,ACX-1 berline grand luxe,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40837,,,Viva Grand Sport (ACX-1) coupé 3 places,,,ACX-1 coupé 3 places,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Viva Grand Sport,,Coupé,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40838,,,Viva Grand Sport (ACX-1) coach décapotable,,,ACX-1 coach décapotable,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Viva Grand Sport,,Coach,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40839,,,Viva Grand Sport (ACX-1) cabriolet décapotable,,,ACX-1 cabriolet décapotable,,1935-01-01 00:00:00,13149,1935,1935,C,Renault,Viva Grand Sport,,Cabriolet,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40840,,,Viva Grand Sport (ACX-2) berline luxe,,,ACX-2 berline luxe,,1936-01-01 00:00:00,13515,1936,1936,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40841,,,Viva Grand Sport (ACX-2) berline grand luxe,,,ACX-2 berline grand luxe,,1936-01-01 00:00:00,13515,1936,1936,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40842,,,Viva Grand Sport (ACX-2) coupé 3 places,,,ACX-2 coupé 3 places,,1936-01-01 00:00:00,13515,1936,1936,C,Renault,Viva Grand Sport,,Coupé,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40843,,,Viva Grand Sport (ACX-2) coach décapotable,,,ACX-2 coach décapotable,,1936-01-01 00:00:00,13515,1936,1936,C,Renault,Viva Grand Sport,,Coach,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40844,,,Viva Grand Sport (ACX-2) cabriolet décapotable,,,ACX-2 cabriolet décapotable,,1936-01-01 00:00:00,13515,1936,1936,C,Renault,Viva Grand Sport,,Cabriolet,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40845,,,Viva Grand Sport (ACX-3) berline luxe,,,ACX-3 berline luxe,,1937-01-01 00:00:00,13880,1937,1937,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40846,,,Viva Grand Sport (ACX-3) berline grand luxe,,,ACX-3 berline grand luxe,,1937-01-01 00:00:00,13880,1937,1937,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40847,,,Viva Grand Sport (ACX-3) coupé 3 places,,,ACX-3 coupé 3 places,,1937-01-01 00:00:00,13880,1937,1937,C,Renault,Viva Grand Sport,,Coupé,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40848,,,Viva Grand Sport (ACX-3) coach décapotable,,,ACX-3 coach décapotable,,1937-01-01 00:00:00,13880,1937,1937,C,Renault,Viva Grand Sport,,Coach,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40849,,,Viva Grand Sport (ACX-3) cabriolet décapotable,,,ACX-3 cabriolet décapotable,,1937-01-01 00:00:00,13880,1937,1937,C,Renault,Viva Grand Sport,,Cabriolet,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40850,,,Viva Grand Sport (BCX-1) berline luxe,,,BCX-1 berline luxe,,1938-01-01 00:00:00,14245,1938,1938,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40851,,,Viva Grand Sport (BCX-1) berline grand luxe,,,BCX-1 berline grand luxe,,1938-01-01 00:00:00,14245,1938,1938,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40852,,,Viva Grand Sport (BCX-1) coupé 3 places,,,BCX-1 coupé 3 places,,1938-01-01 00:00:00,14245,1938,1938,C,Renault,Viva Grand Sport,,Coupé,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40853,,,Viva Grand Sport (BCX-1) coach décapotable,,,BCX-1 coach décapotable,,1938-01-01 00:00:00,14245,1938,1938,C,Renault,Viva Grand Sport,,Coach,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40854,,,Viva Grand Sport (BCX-1) cabriolet décapotable,,,BCX-1 cabriolet décapotable,,1938-01-01 00:00:00,14245,1938,1938,C,Renault,Viva Grand Sport,,Cabriolet,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40855,,,Viva Grand Sport (BDV-1) berline luxe,,,BDV-1 berline luxe,,1939-01-01 00:00:00,14610,1939,1939,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40856,,,Viva Grand Sport (BDV-1) berline grand luxe,,,BDV-1 berline grand luxe,,1939-01-01 00:00:00,14610,1939,1939,C,Renault,Viva Grand Sport,,Berline,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40857,,,Viva Grand Sport (BDV-1) coupé 3 places,,,BDV-1 coupé 3 places,,1939-01-01 00:00:00,14610,1939,1939,C,Renault,Viva Grand Sport,,Coupé,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40858,,,Viva Grand Sport (BDV-1) coach décapotable,,,BDV-1 coach décapotable,,1939-01-01 00:00:00,14610,1939,1939,C,Renault,Viva Grand Sport,,Coach,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40859,,,Viva Grand Sport (BDV-1) cabriolet décapotable,,,BDV-1 cabriolet décapotable,,1939-01-01 00:00:00,14610,1939,1939,C,Renault,Viva Grand Sport,,Cabriolet,,,,4.1L (78CH),,,,,,78 PS,,4085.0,,,,,,Produit,Manuelle,True,
,,40860,,,Vivaquatre (KZ-7) torpédo 5 places,,,KZ-7 torpédo 5 places,,1932-01-01 00:00:00,12054,1932,1932,C,Renault,Vivaquatre,,Torpédo,,,Type 343,2.1L (35CH),,,,,,35 PS,,2120.0,,,,,RENAULT3.jpg,produit,manuelle,True,
,,40861,,,Vivaquatre (KZ-7) torpédo commercial,,,KZ-7 torpédo commercial,,1932-01-01 00:00:00,12054,1932,1932,C,Renault,Vivaquatre,,Torpédo,,,Type 343,2.1L (35CH),,,,,,35 PS,,2120.0,,,,,RENAULT3.jpg,produit,manuelle,True,
,,40862,,,Vivaquatre (KZ-7) conduite intérieure 5 places,,,KZ-7 conduite intérieure 5 places,,1932-01-01 00:00:00,12054,1932,1932,C,Renault,Vivaquatre,,Berline,,,Type 343,2.1L (35CH),,,,,,35 PS,,2120.0,,,,,RENAULT3.jpg,produit,manuelle,True,
,,40863,,,Vivaquatre (KZ-7) conduite intérieure 7 places,,,KZ-7 conduite intérieure 7 places,,1932-01-01 00:00:00,12054,1932,1932,C,Renault,Vivaquatre,,Berline,,,Type 343,2.1L (35CH),,,,,,35 PS,,2120.0,,,,,RENAULT3.jpg,produit,manuelle,True,
